1,1,1,1,7,9,0.18297964809788825,0,0,0
1,1,1,2,6,9,0.04145859093213222,0,0,0
1,1,1,3,13,10,0.016558559881393875,0,0,0
1,1,1,4,7,9,0.1942415710691081,0,0,0
1,1,1,5,8,9,0.03245531300571025,0,0,1
1,1,1,6,12,12,0.09709391298324599,0,0,0
1,1,1,7,9,11,0.04783469941751006,0,0,0
1,1,1,8,3,9,0.19218508835293868,0,0,1
1,1,1,9,9,12,0.17411870123073347,0,0,0
1,1,1,10,11,10,0.06899600079864088,0,0,0
1,1,1,11,10,12,0.18322222093773732,0,0,0
1,1,2,12,13,10,0.17163999432244648,0,0,1
1,1,2,13,15,11,0.0769619812153286,0,0,0
1,1,2,14,5,9,0.1858231257062698,0,0,0
1,1,2,15,3,9,0.07528995320374599,0,0,0
1,1,2,16,15,11,0.02162154049164855,0,0,0
1,1,2,17,13,9,0.19482003856533947,0,0,0
1,1,2,18,14,12,0.11928311867159669,0,0,1
1,1,2,19,11,13,0.1309840305697514,0,0,0
1,1,2,20,5,9,0.003057020198723337,0,0,0
1,1,2,21,3,9,0.0005952015953502032,0,0,1
1,1,2,22,4,9,0.13233869717993163,0,0,0
1,2,3,23,11,11,0.09511885558601385,0,0,1
1,2,3,24,12,9,0.05063899376979608,0,0,1
1,2,3,25,5,9,0.021079326679083077,0,0,1
1,2,3,26,9,9,0.06799532048343815,0,0,1
1,2,3,27,3,9,0.1441611752130596,0,0,0
1,2,3,28,9,9,0.08452396763504699,0,0,1
1,2,3,29,15,13,0.12941527284820398,0,0,1
1,2,3,30,11,15,0.012026074282840638,0,0,0
1,2,3,31,7,9,0.07439897636200854,0,0,1
1,2,3,32,9,14,0.0005482205785609651,0,0,0
1,2,3,33,12,15,0.023840119141200433,0,0,1
1,2,4,34,8,9,0.04211119091983839,0,0,0
1,2,4,35,11,9,0.15212982007949916,0,0,0
1,2,4,36,15,13,0.03395974245268574,0,0,0
1,2,4,37,5,9,0.018351205473874366,0,0,1
1,2,4,38,8,9,0.08082368250315464,0,0,0
1,2,4,39,5,9,0.1663832480440106,0,0,0
1,2,4,40,9,13,0.10778445454153551,0,0,1
1,2,4,41,14,13,0.05960990488453943,0,0,0
1,2,4,42,13,11,0.1631414513167161,0,0,0
1,2,4,43,9,9,0.1833242884241728,0,0,0
1,2,4,44,15,15,0.13572232769057313,0,0,0
2,3,5,45,15,12,0.19940035323954963,0,0,0
2,3,5,46,15,15,0.1758539675675831,0,0,0
2,3,5,47,11,9,0.1394457050252832,0,0,1
2,3,5,48,13,14,0.0922492262415131,0,0,0
2,3,5,49,6,9,0.013651768855388213,0,0,1
2,3,5,50,9,9,0.18320303847298147,0,0,0
2,3,5,51,4,9,0.166446872458075,0,0,1
2,3,5,52,8,9,0.06797302211472533,0,0,0
2,3,5,53,10,13,0.0012882791174251285,0,0,1
2,3,5,54,12,12,0.12540686831977976,0,0,1
2,3,5,55,11,10,0.11243789311542329,0,0,0
2,3,6,56,3,9,0.0770793106407115,0,0,0
2,3,6,57,8,9,0.17014644913780053,0,0,1
2,3,6,58,9,9,0.046550545075245475,0,0,1
2,3,6,59,15,10,0.491858620383832,0,0,0
2,3,6,60,10,9,0.4488045883585232,0,0,0
2,3,6,61,13,13,0.41294246777275867,0,0,1
2,3,6,62,14,10,0.4954183373198625,0,0,1
2,3,6,63,6,9,0.4324235134718937,0,0,0
2,3,6,64,5,9,0.4504334089700335,0,0,0
2,3,6,65,11,9,0.4349886559841709,0,0,0
2,3,6,66,3,9,0.4951055792340209,0,0,0
2,4,7,67,8,9,0.4629798396334779,0,0,1
2,4,7,68,13,9,0.4254906749695324,0,0,1
2,4,7,69,9,10,0.4190647285297924,0,0,0
2,4,7,70,4,9,0.4096743452958128,0,0,0
2,4,7,71,10,14,0.467943150618244,0,0,1
2,4,7,72,12,12,0.49986080165196056,0,0,0
2,4,7,73,12,10,0.4016828147569832,0,0,0
2,4,7,74,10,15,0.4087928271702487,0,0,1
2,4,7,75,12,12,0.4883436912433846,0,0,0
2,4,7,76,12,15,0.4087159991479402,0,0,1
2,4,7,77,13,9,0.4288703184814895,0,0,0
2,4,8,78,13,14,0.42268472229882703,0,0,0
2,4,8,79,5,9,0.45472706336845714,0,0,1
2,4,8,80,10,10,0.4069409030505352,0,0,1
2,4,8,81,9,9,0.4254264712121725,0,0,0
2,4,8,82,7,9,0.4182274459165709,0,0,1
2,4,8,83,7,9,0.40946467517790475,0,0,0
2,4,8,84,15,14,0.46570817189406777,0,0,0
2,4,8,85,10,12,0.4697734975869129,0,0,0
2,4,8,86,14,9,0.40852266491208056,0,0,0
2,4,8,87,6,9,0.4220370625720422,0,0,0
2,4,8,88,12,14,0.420406790127276,0,0,1
