1,1,1,1,5,9,0.09669338656280646,0,0,0
1,1,1,2,13,11,0.11781434071812802,0,0,1
1,1,1,3,5,9,0.07881717156675416,43,0,0
1,1,1,4,13,14,0.10906056166268563,16,0,1
1,1,1,5,11,11,0.19235366660515507,0,0,1
1,1,1,6,9,13,0.19684781950245878,0,0,0
1,1,1,7,7,9,0.08168375870342925,0,0,1
1,1,1,8,5,9,0.15483658659439314,0,0,1
1,1,1,9,11,12,0.15325955951312542,0,0,0
1,1,1,10,3,9,0.16925628491031441,0,0,0
1,1,1,11,4,9,0.051845331421050855,0,0,0
1,1,2,12,12,14,0.16683594172495453,0,0,0
1,1,2,13,3,9,0.08294275568918041,0,0,0
1,1,2,14,11,12,0.00933849314348889,0,0,0
1,1,2,15,12,14,0.1885005305872064,0,0,1
1,1,2,16,10,15,0.08592639530694857,0,0,0
1,1,2,17,13,10,0.09923232170415186,0,0,0
1,1,2,18,9,9,0.05514631394085667,61,0,1
1,1,2,19,8,9,0.19268044287104746,0,0,0
1,1,2,20,9,12,0.07875124295834235,0,0,0
1,1,2,21,14,14,0.09360390081155989,20,0,0
1,1,2,22,4,9,0.09162651520301934,47,0,1
1,2,3,23,6,9,0.1513224207057683,0,0,1
1,2,3,24,12,9,0.06965714173870718,0,0,0
1,2,3,25,9,9,0.025344372087180767,0,0,0
1,2,3,26,3,9,0.14475373520222679,66,0,0
1,2,3,27,9,9,0.1176285570971628,0,0,0
1,2,3,28,8,9,0.1280138375487927,0,0,0
1,2,3,29,14,11,0.14283553080114486,0,0,0
1,2,3,30,8,9,0.03537525486434878,0,0,1
1,2,3,31,7,9,0.1814317105495593,0,0,0
1,2,3,32,9,14,0.15494268636313557,87,0,0
1,2,3,33,6,9,0.13669365250938936,0,0,0
1,2,4,34,5,9,0.15392985310506313,0,0,1
1,2,4,35,15,13,0.019529638591526566,0,0,1
1,2,4,36,10,12,0.13955086904235725,0,0,0
1,2,4,37,14,11,0.10263950313175363,0,0,0
1,2,4,38,11,15,0.004861911167749922,0,0,0
1,2,4,39,14,15,0.11577638878571483,51,0,0
1,2,4,40,4,9,0.13769095129069753,8,0,0
1,2,4,41,15,13,0.17247838261989146,24,0,0
1,2,4,42,3,9,0.1018685007406942,0,0,0
1,2,4,43,3,9,0.16211476833466487,0,0,0
1,2,4,44,9,9,0.10453738210664854,52,0,0
2,3,5,45,13,13,0.09110562130905808,0,0,0
2,3,5,46,10,12,0.006870534708142695,0,0,0
2,3,5,47,13,12,0.0793739237168023,0,0,0
2,3,5,48,5,9,0.11870399413909882,36,0,0
2,3,5,49,13,15,0.1857551141643805,0,0,0
2,3,5,50,5,9,0.06126066252477114,0,0,0
2,3,5,51,9,14,0.136545729544291,0,0,1
2,3,5,52,7,9,0.1516707185628381,0,0,0
2,3,5,53,8,9,0.043839318758524315,0,0,0
2,3,5,54,6,9,0.01865362457499764,0,0,1
2,3,5,55,11,9,0.07223842004546954,0,0,0
2,3,6,56,14,13,0.0027037916507086646,7,0,0
2,3,6,57,13,10,0.04175985012790795,0,0,0
2,3,6,58,15,10,0.051066498544583894,70,0,0
2,3,6,59,4,9,0.41357633901711366,0,0,0
2,3,6,60,5,9,0.4619064234436904,0,0,0
2,3,6,61,12,15,0.4577846077589883,0,0,1
2,3,6,62,9,9,0.4644918223493417,0,0,0
2,3,6,63,13,9,0.43378307045512665,0,0,1
2,3,6,64,9,11,0.4512475456727707,59,0,0
2,3,6,65,5,9,0.4101634937406201,61,0,1
2,3,6,66,3,9,0.40180220403034617,0,0,1
2,4,7,67,14,9,0.4638714757151965,20,0,0
2,4,7,68,9,13,0.4987992453708503,0,0,0
2,4,7,69,4,9,0.4570292865367179,0,0,1
2,4,7,70,5,9,0.4335052867692102,36,0,0
2,4,7,71,12,11,0.4025212687935099,15,0,1
2,4,7,72,8,9,0.4793696175358615,0,0,1
2,4,7,73,14,14,0.46926392624601887,0,0,0
2,4,7,74,14,14,0.4987583171614577,32,0,1
2,4,7,75,8,9,0.43289066318855973,70,0,1
2,4,7,76,14,9,0.41759720835230796,0,0,0
2,4,7,77,14,9,0.494865455969109,36,0,0
2,4,8,78,3,9,0.4781386984646999,0,0,0
2,4,8,79,11,10,0.4747904253378522,0,0,0
2,4,8,80,11,13,0.4535285714796574,0,0,0
2,4,8,81,5,9,0.4188999353088594,0,0,1
2,4,8,82,13,11,0.40494787810640154,0,0,1
2,4,8,83,8,9,0.43121854103753543,0,0,0
2,4,8,84,3,9,0.4751586089572243,35,0,1
2,4,8,85,5,9,0.4534309860330912,0,0,0
2,4,8,86,7,9,0.46025633215755546,0,0,0
2,4,8,87,14,14,0.464280048838134,86,0,1
2,4,8,88,4,9,0.41587066453034505,0,0,1
